tweet_id,source,text,rating_out_of_10,name,retweet_count,favorite_count,jpg_url,dog_breed_prediction,dog_stage,post_date,post_time
678991772295516161,Twitter for IPhone,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,12.0,None,1014,2064,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,eskimo dog,dog,2015-12-21,17:33:48
678969228704284672,Twitter for IPhone,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,11.0,Lola,408,1499,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,labrador retriever,dog,2015-12-21,16:04:13
678800283649069056,Twitter for IPhone,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,12.0,None,817,2350,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,labrador retriever,pupper,2015-12-21,04:52:53
678798276842360832,Twitter for IPhone,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,7.0,Linda,1026,3157,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,airedale,dog,2015-12-21,04:44:55
678774928607469569,Twitter for IPhone,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,11.0,Tug,819,2569,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,pembroke,dog,2015-12-21,03:12:08
678767140346941444,Twitter for IPhone,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz,8.0,Mia,1222,3215,https://pbs.twimg.com/media/CWt3G6EVEAIGEPr.jpg,none found,dog,2015-12-21,02:41:11
678764513869611008,Twitter for IPhone,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",10.0,Wilson,413,1478,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,irish terrier,dog,2015-12-21,02:30:45
678755239630127104,Twitter for IPhone,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,10.0,Dash,2919,6468,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,malamute,dog,2015-12-21,01:53:54
678740035362037760,Twitter for IPhone,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,6.0,Tango,1484,3390,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,beagle,dog,2015-12-21,00:53:29
678675843183484930,Twitter for IPhone,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r,2.0,None,1313,2597,https://pbs.twimg.com/media/CWskEqnWUAAQZW_.jpg,none found,dog,2015-12-20,20:38:24
678643457146150913,Twitter for IPhone,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,10.0,Grizz,359,1876,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,labrador retriever,dog,2015-12-20,18:29:43
678446151570427904,Twitter for IPhone,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,10.0,None,1371,3649,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,staffordshire bullterrier,dog,2015-12-20,05:25:42
678424312106393600,Twitter for IPhone,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,2.0,Crystal,2266,4987,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,maltese dog,dog,2015-12-20,03:58:55
678410210315247616,Twitter for IPhone,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,10.0,Jerome,1607,3817,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,schipperke,dog,2015-12-20,03:02:53
678399652199309312,Twitter for IPhone,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,12.0,None,28472,73237,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,bedlington terrier,dog,2015-12-20,02:20:55
678396796259975168,Twitter for IPhone,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,12.0,None,373,1453,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,pembroke,dog,2015-12-20,02:09:34
678389028614488064,Twitter for IPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11.0,Bella,380,1711,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,miniature pinscher,pupper,2015-12-20,01:38:42
678380236862578688,Twitter for IPhone,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,10.0,Crumpet,821,2232,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,samoyed,dog,2015-12-20,01:03:46
678341075375947776,Twitter for IPhone,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,12.0,None,472,1573,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,golden retriever,pupper,2015-12-19,22:28:09
678334497360859136,Twitter for IPhone,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10.0,Rosie,223,1181,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,norfolk terrier,dog,2015-12-19,22:02:01
678278586130948096,Twitter for IPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,10.0,None,5474,10390,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,maltese dog,pupper,2015-12-19,18:19:51
678255464182861824,Twitter for IPhone,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,9.0,Jessifer,327,1446,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,chihuahua,dog,2015-12-19,16:47:58
678021115718029313,Twitter for IPhone,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,12.0,Reese,5606,12340,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,miniature pinscher,dog,2015-12-19,01:16:45
677918531514703872,Twitter for IPhone,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",10.0,None,364,1215,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,eskimo dog,dog,2015-12-18,18:29:07
677895101218201600,Twitter for IPhone,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,9.0,None,1837,4387,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,dalmatian,dog,2015-12-18,16:56:01
677716515794329600,Twitter for IPhone,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,12.0,None,874,2782,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,chow,dog,2015-12-18,05:06:23
677700003327029250,Twitter for IPhone,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,10.0,Ralph,1286,3107,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,siberian husky,dog,2015-12-18,04:00:46
677698403548192770,Twitter for IPhone,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,9.0,Sadie,286,1118,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,shih-tzu,dog,2015-12-18,03:54:25
677687604918272002,Twitter for IPhone,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,11.0,None,753,2252,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,pembroke,dog,2015-12-18,03:11:30
677673981332312066,Twitter for IPhone,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,9.0,None,1346,3027,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,maltese dog,dog,2015-12-18,02:17:22
677662372920729601,Twitter for IPhone,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH",12.0,None,840,1772,https://pbs.twimg.com/media/CWeKTZTWsAA5R3Z.jpg,none found,dog,2015-12-18,01:31:14
677644091929329666,Twitter for IPhone,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,11.0,None,725,1704,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,chihuahua,dog,2015-12-18,00:18:36
677573743309385728,Twitter for IPhone,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu,10.0,Sandy,598,1933,https://pbs.twimg.com/media/CWc5uVPXIAErLYr.jpg,none found,dog,2015-12-17,19:39:03
677565715327688705,Twitter for IPhone,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,6.0,None,410,1188,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,basset,dog,2015-12-17,19:07:09
677557565589463040,Twitter for IPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,10.0,None,1014,2214,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,shih-tzu,pupper,2015-12-17,18:34:46
677547928504967168,Twitter for IPhone,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,12.0,None,3286,6305,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,american staffordshire terrier,dog,2015-12-17,17:56:29
677530072887205888,Twitter for IPhone,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,9.0,Axel,204,965,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,staffordshire bullterrier,dog,2015-12-17,16:45:31
677334615166730240,Twitter for IPhone,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,9.0,None,250,1224,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,lakeland terrier,dog,2015-12-17,03:48:51
677331501395156992,Twitter for IPhone,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,9.0,Humphrey,207,986,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,beagle,dog,2015-12-17,03:36:28
677328882937298944,Twitter for IPhone,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,10.0,Derek,1339,3326,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,kelpie,dog,2015-12-17,03:26:04
677314812125323265,Twitter for IPhone,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10.0,Tassy,469,1496,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,blenheim spaniel,dog,2015-12-17,02:30:09
677301033169788928,Twitter for IPhone,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,5.0,Juckson,354,1111,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,japanese spaniel,dog,2015-12-17,01:35:24
677269281705472000,Twitter for IPhone,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,10.0,None,636,1794,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,shetland sheepdog,pupper,2015-12-16,23:29:14
677228873407442944,Twitter for IPhone,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4,11.0,Chuq,1462,3200,https://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg,none found,dog,2015-12-16,20:48:40
677187300187611136,Twitter for IPhone,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,9.0,None,809,2476,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,english setter,dog,2015-12-16,18:03:28
676975532580409345,Twitter for IPhone,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11.0,Cooper,949,2524,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,malamute,dog,2015-12-16,04:01:59
676957860086095872,Twitter for IPhone,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10.0,None,719,2021,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,labrador retriever,dog,2015-12-16,02:51:45
676949632774234114,Twitter for IPhone,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,8.0,Tyrus,348,1182,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,welsh springer spaniel,dog,2015-12-16,02:19:04
676948236477857792,Twitter for IPhone,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4,6.0,Karl,772,1955,https://pbs.twimg.com/media/CWUA1GFW4AAowiq.jpg,none found,dog,2015-12-16,02:13:31
676946864479084545,Twitter for IPhone,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12.0,None,326,1575,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,pekinese,dog,2015-12-16,02:08:04
676942428000112642,Twitter for IPhone,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a,9.0,None,665,1870,https://pbs.twimg.com/media/CWT7imQXIAMwpQ2.jpg,none found,dog,2015-12-16,01:50:26
676936541936185344,Twitter for IPhone,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,8.0,None,4418,11594,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,chesapeake bay retriever,pupper,2015-12-16,01:27:03
676897532954456065,Twitter for IPhone,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk,5.0,None,648,2052,https://pbs.twimg.com/media/CWTSt0UW4AALMNB.jpg,none found,dog,2015-12-15,22:52:02
676864501615042560,Twitter for IPhone,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,10.0,Ash,623,1885,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,chesapeake bay retriever,dog,2015-12-15,20:40:47
676821958043033607,Twitter for IPhone,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,11.0,None,13730,20658,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,great pyrenees,dog,2015-12-15,17:51:44
676819651066732545,Twitter for IPhone,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,12.0,None,600,1653,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,labrador retriever,pupper,2015-12-15,17:42:34
676811746707918848,Twitter for IPhone,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,9.0,Penny,379,1302,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,chihuahua,dog,2015-12-15,17:11:09
676776431406465024,Twitter for IPhone,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k",10.0,None,1799,4512,https://pbs.twimg.com/ext_tw_video_thumb/676776408941662209/pu/img/k-6I3YEZAQtYPBXR.jpg,none found,dog,2015-12-15,14:50:49
676617503762681856,Twitter for IPhone,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,13.0,None,854,2611,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,chihuahua,pupper,2015-12-15,04:19:18
676613908052996102,Twitter for IPhone,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,12.0,None,176,984,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,doberman,dog,2015-12-15,04:05:01
676606785097199616,Twitter for IPhone,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,12.0,None,386,1720,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,malinois,dog,2015-12-15,03:36:42
676603393314578432,Twitter for IPhone,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9.0,Godzilla,339,1037,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,whippet,pupper,2015-12-15,03:23:14
676588346097852417,Twitter for IPhone,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,5.0,Bubbles,697,2078,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,boston bull,dog,2015-12-15,02:23:26
676582956622721024,Twitter for IPhone,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",8.0,Vinnie,251,1074,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,boston bull,dog,2015-12-15,02:02:01
676575501977128964,Twitter for IPhone,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7,8.0,None,985,2321,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,yorkshire terrier,pupper,2015-12-15,01:32:24
676533798876651520,Twitter for IPhone,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,12.0,None,487,1696,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,chow,dog,2015-12-14,22:46:41
676496375194980353,Twitter for IPhone,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,9.0,Griffin,471,1374,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,pug,dog,2015-12-14,20:17:59
676470639084101634,Twitter for IPhone,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,11.0,None,4168,10554,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,golden retriever,pupper,2015-12-14,18:35:43
676440007570247681,Twitter for IPhone,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,11.0,None,588,1560,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,maltese dog,dog,2015-12-14,16:34:00
676430933382295552,Twitter for IPhone,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",10.0,Duke,302,1263,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,golden retriever,dog,2015-12-14,15:57:56
676263575653122048,Twitter for IPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,10.0,None,483,1893,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,toy poodle,pupper,2015-12-14,04:52:55
676237365392908289,Twitter for IPhone,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,8.0,Winston,250,1089,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,french bulldog,dog,2015-12-14,03:08:46
676219687039057920,Twitter for IPhone,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,10.0,Kenneth,27663,70708,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,whippet,dog,2015-12-14,01:58:31
676215927814406144,Twitter for IPhone,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv,9.0,Herm,516,1571,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,none found,dog,2015-12-14,01:43:35
676191832485810177,Twitter for IPhone,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,10.0,None,915,2051,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,chihuahua,dog,2015-12-14,00:07:50
676146341966438401,Twitter for IPhone,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,10.0,Bert,585,1750,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,irish water spaniel,dog,2015-12-13,21:07:04
676101918813499392,Twitter for IPhone,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,11.0,Striker,1048,2579,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,shih-tzu,dog,2015-12-13,18:10:33
676098748976615425,Twitter for IPhone,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb,3.0,None,1246,2672,https://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg,none found,dog,2015-12-13,17:57:57
676089483918516224,Twitter for IPhone,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",9.0,None,390,1180,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,bull mastiff,dog,2015-12-13,17:21:08
675898130735476737,Twitter for IPhone,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,10.0,None,506,1445,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,labrador retriever,pupper,2015-12-13,04:40:46
675891555769696257,Twitter for IPhone,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,6.0,Donny,761,1921,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,italian greyhound,dog,2015-12-13,04:14:39
675888385639251968,Twitter for IPhone,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,10.0,None,839,2114,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,west highland white terrier,dog,2015-12-13,04:02:03
675878199931371520,Twitter for IPhone,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",11.0,None,1237,3778,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,cardigan,dog,2015-12-13,03:21:34
675853064436391936,Twitter for IPhone,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,11.0,None,1132,2417,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,labrador retriever,dog,2015-12-13,01:41:41
675845657354215424,Twitter for IPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10.0,Pepper,776,2045,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,pug,pupper,2015-12-13,01:12:15
675822767435051008,Twitter for IPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,10.0,None,474,1385,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,pomeranian,dog,2015-12-12,23:41:18
675820929667219457,Twitter for IPhone,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,11.0,None,206,956,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,basset,dog,2015-12-12,23:34:00
675798442703122432,Twitter for IPhone,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,10.0,Bernie,3043,9302,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,beagle,dog,2015-12-12,22:04:39
675781562965868544,Twitter for IPhone,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,11.0,Buddah,418,1454,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,maltese dog,dog,2015-12-12,20:57:34
675740360753160193,Twitter for IPhone,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,12.0,None,295,1058,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,golden retriever,pupper,2015-12-12,18:13:51
675710890956750848,Twitter for IPhone,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12.0,Lenny,717,1686,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,standard schnauzer,dog,2015-12-12,16:16:45
675706639471788032,Twitter for IPhone,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10.0,None,85,583,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,english springer,dog,2015-12-12,15:59:51
675534494439489536,Twitter for IPhone,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11.0,None,361,1661,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,chow,dog,2015-12-12,04:35:48
675531475945709568,Twitter for IPhone,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10.0,Ellie,329,1066,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,pembroke,dog,2015-12-12,04:23:49
675522403582218240,Twitter for IPhone,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10.0,Sammy,249,938,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,cocker spaniel,dog,2015-12-12,03:47:46
675517828909424640,Twitter for IPhone,12/10 stay woke https://t.co/XDiQw4Akiw,12.0,None,407,1148,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,scottish deerhound,dog,2015-12-12,03:29:35
675501075957489664,Twitter for IPhone,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",13.0,None,5203,15519,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,none found,dog,2015-12-12,02:23:01
675497103322386432,Twitter for IPhone,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11.0,Reggie,1130,2818,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,vizsla,dog,2015-12-12,02:07:14
675489971617296384,Twitter for IPhone,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10.0,None,526,1148,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,west highland white terrier,dog,2015-12-12,01:38:53
